non	not<br>Non mi piace la marmellata.<br>I do not like jam.
un’altra	another<br>Verrò un'altra volta. Ora sono molto preso.<br>I will come another time. Now I am really busy.
far	to make<br>Lui sa come far innamorare le ragazze.<br>He knows how to make girls fall in love.
avrebbe	would have<br>Che vantaggio (lui) avrebbe avuto da questa situazione?<br>What advantage would he have had from this situation?
quelle	those<br>Quelle ragazze studiano moltissimo.<br>Those girls study a lot.
giro	lap<br>Si è arreso all'ultimo giro.<br>He gave up on the last lap.
nessun	no<br>Non vedo nessun motivo per non partecipare.<br>I see no reason not to participate.
vedo	see<br>(io) Non vedo molte opportunità di crescita nella mia azienda.<br>I don't see many opportunities of growth in my company.
piacere	favour<br>Ho bisogno di un piacere da parte tua. Mi aiuti?<br>I need a favour from you. Can you help me?
morte	death<br>Alla morte del padre si è trasferito in Brasile.<br>After his father's death he moved to Brazil.
tornare	to come back<br>Non voglio tornare più nel mio paese.<br>I don’t want to come back to my country anymore.
qua	here<br>Non andare via, vieni qua.<br>Don’t go away, come here.
andato	gone<br>Quando sono arrivata, era già andato via.<br>When I arrived, he had already gone away.
neanche	neither<br>Non ricordava, e neanche io.<br>He didn’t remember, and neither did I.
primo	first<br>Ha avuto il suo primo figlio a 22 anni.<br>He had his first child at the age of 22.
bambino	child<br>Quel bambino è molto maleducato.<br>That child is very rude.
quasi	almost<br>Ero quasi arrivata in ufficio, quando la macchina si è rotta.<br>I was almost arrived at the office when the car broke down.
vedi	see<br>(tu) Non vedi che un pedone sta attraversando?<br>Don't you see that a pedestrian is crossing the street?
bel	beautiful<br>Quella ragazza ha davvero un bel viso.<br>That girl really has a beautiful face.
sera	evening<br>Ogni sera pratico jogging per 40 minuti.<br>Every evening, I practice jogging for 40 minutes.
minuti	minutes<br>La cena è pronta tra due minuti.<br>Dinner is ready in two minutes.
Papa	Pope<br>Sono andato a Roma per una udienza con il Papa.<br>I went to Rome for an audience with the Pope.
terra	ground<br>Anche il carbone si trova nella terra.<br>Coal is found in the ground, too.
comunque	anyway<br>Non sono d’accordo con la tua visione, comunque ti sosterrò durante le<br>elezioni.
pensato	thought<br>Hai pensato a quale corso frequentare il prossimo anno?<br>Have you thought about which course you’ll attend next year?
mie	my<br>Nessuna delle mie carte di credito funziona.<br>None of my credit cards work.
quale	which<br>Quale penna vuoi? La blu o la nera?<br>Which pen do you want? The blue one or the black one?
dovrebbe	should<br>(lui) Dovrebbe essere felice. Ha tutto ciò che vuole.<br>He should be happy. He has everything he wants.
punto	point<br>A questo punto non so cosa pensare.<br>At this point I do not know what to think.
credi	think<br>Chi (tu) ti credi di essere?<br>Who do you think you are?
contro	against<br>Mi spiace andare contro la sua opinione.<br>I'm sorry to go against his opinion.
quei	those<br>Chi ti ha regalato quei fiori?<br>Who gave you those flowers?
dollari	dollars<br>Puoi cambiare i dollari in banca.<br>You can change the dollars in the bank.
finito	finished<br>Quando avrai finito i compiti, mi aiuti a pulire i vetri?<br>When your homework will be finished, can you help me cleaning the
dovrei	should<br>Perché (io) dovrei essere gentile con lui? Mi odia.<br>Why should I be nice to him? He hates me.
lì	there<br>Non stare lì impalato. Dammi una mano.<br>Don’t stay there stock-still. Give me a hand.
sangue	blood<br>Ha perso molto sangue durante la medicazione.<br>He lost a lot of blood during the dressing.
stessa	same<br>Parliamo la stessa lingua.<br>We speak the same language.
vostro	your<br>Chi è il vostro insegnante di storia?<br>Who is your history teacher?
indietro	back<br>Se tornassi indietro nel tempo, non studierei in Italia.<br>If I went back in time, I wouldn't study in Italy.
sento	feel<br>(io) Sento che il tempo cambierà.<br>I feel the weather will change.
col	with the<br>Taglia la carne col coltello.<br>Cut the meat with the knife.
mani	hands<br>Non mangiare con le mani! Prendi una forchetta.<br>Don’t eat with your hands! Take a fork.
ore	hours<br>Lavoro più ore di quelle che dovrei.<br>I work more hours than I should.
salve	hello<br>Salve, mi chiamo Giovanni.<br>Hello, my name is Giovanni.
aiuto	help<br>Chiedi aiuto se non riesci ad aprire la porta.<br>Ask for help if you can’t open the door.
strada	street<br>L'ho vista per strada mentre passeggiava con una amica.<br>I saw her on the street while she was walking with a friend.
migliore	best<br>È il ristorante migliore di Milano.<br>It is the best restaurant in Milan.
passato	past<br>Non pensare al passato. Vivi il presente!<br>Do not think about the past. Live the present!
sue	its<br>Il cane ha lasciato le sue impronte ovunque.<br>The dog has left its footprints everywhere.
veramente	really<br>Mi fa veramente arrabbiare.<br>He really makes me angry.
dovresti	should<br>(tu) Dovresti uscire di più la sera.<br>You should go out more in the evening.
uscire	to go out<br>Mi permetti di uscire stasera?<br>Do you allow me to go out tonight?
nostri	our<br>I nostri vicini sono insopportabili.<br>Our neighbours are unbearable.
perso	lost<br>Ho perso l'anello di mia nonna e sono affranta.<br>I have lost my grandmother's ring and I am distraught.
occhi	eyes<br>Ai suoi occhi è il bambino più bravo del mondo.<br>In her eyes, he is the best child in the world.
chiesto	asked<br>Ti ho chiesto mille volte di passarmi il coltello.<br>I have asked you a thousand times to pass me the knife.
vostra	your<br>La vostra felicità è contagiosa.<br>Your happiness is contagious.
chiama	call<br>Se hai ancora la febbre, chiama il medico.<br>If you still have a fever, call the doctor.
significa	means<br>Mi spieghi cosa significa questa parola?<br>Can you explain me what this word means?
figlia	daughter<br>Sua figlia soffre di una malattia rara.<br>His daughter suffers from a rare disease.
felice	happy<br>Sono felice quando fuori c’è il sole.<br>I'm happy when it is sunny outside.
scusi	excuse<br>Mi scusi, dov’è la stazione?<br>Excuse me, where is the station?
andata	gone<br>Perché non mi hai detto dove saresti andata?<br>Why didn’t you tell me where you would have gone?
almeno	at least<br>Potevi almeno avvisarmi che non saresti venuto.<br>You could at least warn me that you would not come.
bambini	children<br>Le piacciono molto i bambini.<br>She likes children very much.
settimana	week<br>Questa settimana è stata più impegnativa del solito.<br>This week was more demanding than usual.
parlando	talking<br>Potrei sapere di che cosa stai parlando?<br>May I know what you're talking about?
colpa	because of<br>Per colpa sua ho rinunciato alla carriera.<br>Because of him I gave up my career.
riesco	can<br>(io) Non riesco a dormire quando sono in ansia.<br>I can’t sleep when I feel anxious.
sola	only<br>Sono la sola a non lamentarmi del capo.<br>I'm the only one, who’s not complaining about the boss.
nelle	in the<br>Che cosa nascondi nelle tasche della tua giacca?<br>What are you hiding in the pockets of your jacket?
stava	was<br>Hai visto cosa (lui) stava facendo?<br>Did you see what he was doing?
stasera	tonight<br>Stasera voglio andare a letto presto.<br>Tonight I want to go to bed early.
piccolo	small<br>È davvero piccolo per la sua età.<br>He is really small for his age.
potrei	could<br>(io) Potrei avere un bicchiere di aranciata?<br>Could I have a glass of orange juice?
quelli	those<br>"Vuoi questi?” “No, quelli”.<br>“Do you want these?” “No, those”.
tardi	late<br>Forse è troppo tardi per comprare i biglietti del concerto.<br>Maybe it's too late to buy the tickets for the concert.
possibile	possible<br>Non penso sia possibile dimenticarsi di lui.<br>I do not think it's possible to forget him.
numero	number<br>Potrei avere il tuo numero di telefono?<br>May I have your phone number?
ascolta	listens<br>(lui) Non mi ascolta mai e fa sempre quello che vuole.<br>He never listens to me and always does what he wants.
cuore	heart<br>Il cuore è una macchina incredibile.<br>The heart is an incredible machine.
scuola	school<br>Frequenta la scuola vicino a casa.<br>He attends a school near home.
invece	instead<br>Dovresti dargli un’altra opportunità, invece.<br>You should give him another chance, instead.
magari	maybe<br>Se lo inviti magari viene.<br>If you invite him, maybe he will come.
viene	comes<br>Ti dispiace se viene anche Giulia?<br>Do you mind if Giulia comes too?
ricordi	memories<br>Questa soffitta è piena di ricordi di infanzia.<br>This attic is full of childhood memories.
importante	important<br>Dice che è importante partecipare al meeting.<br>He says it is important to attend the meeting.
sapevo	knew<br>(io) Sapevo che era in Africa, non che si fosse trasferita negli Stati Uniti.<br>I knew she was in Africa, not that she had moved to the United States.
roba	stuff<br>Lascia la tua roba all’ingresso.<br>Leave your stuff at the entrance.
parlato	talked<br>Andrea mi ha parlato del suo nuovo lavoro.<br>Andrea has talked to me about his new job.
nessuna	any/no<br>Nel weekend non vado da nessuna parte.<br>I'm not going anywhere this weekend.
possa	can<br>Spero che tu possa capire.<br>I hope you can understand.
spero	hope<br>"Passerai gli esami?” “(io) Lo spero".<br>"Will you pass the exams?" "I hope so”.
c’era	there was<br>C’era un gattino dietro i cespugli.<br>There was a kitten behind the bushes.
chiamato	called<br>Grazie per aver chiamato la nostra agenzia.<br>Thank you for having called our agency.
messo	put<br>Non ricordo dove ho messo le chiavi.<br>I don’t remember where I have put the keys.
venuto	come<br>Con chi sei venuto?<br>Who have you come with?
lasciato	left<br>Ho lasciato il computer al lavoro, così posso rilassarmi stasera.<br>I have left the computer at work, so I can relax tonight.
cinque	five<br>Dopo cinque anni di scuola, non sa ancora leggere bene.<br>After five years at school, he still can't read well.
pensare	to think<br>Durante l'esame ero così agitato che non riuscivo a pensare.<br>During the exam I was so nervous that I was not able to think.
anch’io	same here<br>"Vorrei una birra" "Anch'io!"<br>"I'd like a beer" “Same here!"
dietro	behind<br>Chi c’è dietro questo progetto?<br>Who is behind this project?
marito	husband<br>Ho incontrato mio marito al liceo.<br>I met my husband at the high school.
qualsiasi	any<br>Voglio riuscirci a qualsiasi costo.<br>I want to succeed at any cost.
lascia	let<br>Lascia che sia.<br>Let it be.
dicendo	saying<br>Cosa stai dicendo?<br>What are you saying?
entrare	to enter<br>Non puoi entrare senza biglietto.<br>You can’t enter without a ticket.
dovremmo	should<br>Pensi che (noi) dovremmo chiamarlo dopo la litigata di ieri?<br>Do you think we should call him after yesterday's fight?
pensa	thinks<br>(lui) Non pensa mai alle conseguenze di ciò che fa.<br>He never thinks about the consequences of what he does.
fanno	make<br>Le sue canzoni fanno piangere.<br>His songs make people cry.
altre	other<br>Hai altre alternative?<br>Do you have other alternatives?
serio	serious<br>Non sono troppo serio, sono responsabile.<br>I'm not too serious, I'm responsible.
fossi	were<br>Se (io) fossi in te, lascerei l’azienda.<br>If I were you, I'd leave the company.
sentire	to listen<br>Mi piacerebbe sentire il nuovo album di quella band.<br>I'd like to listen to that band's new album.
capitano	captain<br>È il capitano della squadra di football della scuola.<br>He is the captain of the school football team.
dov’é	where is<br>Se solo sapessi dov’è quel maglione.<br>If only I knew where that sweater is.
fatta	done<br>Sei piena di lividi. Cosa ti sei fatta?<br>You are full of bruises. What have you done?
stanza	room<br>La mia stanza è al piano di sopra.<br>My room is upstairs.
piccola	small<br>La mia cartella è così piccola che non ci stanno i libri.<br>My school bag is so small that no books fit in.
forte	strong<br>Un forte vento scoperchiò le case in città.<br>A strong wind uncovered the houses in the city.
portato	brought<br>Hai portato il DVD che ti ho chiesto?<br>Have you brought the DVD I asked you?
corpo	body<br>Ho delle macchie rosse in tutto il corpo.<br>I have red spots all over my body.
stia	is<br>Spero che (lui) stia bene.<br>I hope he is all right.
difficile	difficult<br>È difficile essere pazienti in determinate circostanze.<br>It is difficult to be patient under certain circumstances.
quattro	four<br>È il primo di quattro fratelli.<br>He is the first of four brothers.
probabilmente	probably<br>Probabilmente avremo un nuovo insegnante il prossimo anno.<br>We will probably have a new teacher next year.
ieri	yesterday<br>Ieri è stato il giorno più duro della mia vita.<br>Yesterday was the hardest day of my life.
genere	kind<br>Che genere di musica ti piace?<br>What kind of music do you like?
vicino	next to<br>Siediti qui vicino a me.<br>Sit down here next to me.
prendi	take<br>A che ora (tu) prendi l’autobus?<br>What time do you take the bus?
dottore	doctor<br>Il dottore dice che ho bisogno di riposo.<br>The doctor says I need rest.
potuto	could<br>(tu) Avresti potuto dirmelo che eri in difficoltà.<br>You could have told me you were in trouble.
morire	to die<br>Stavo per morire di paura.<br>I was about to die of fear.
